timestamp,comment_text,likes,has_replies,number_of_replies
1.52025E+12,OSCAR,0,FALSE,0
1.52025E+12,Christopher Nolan + Hans Zimmer = perfection,0,FALSE,0
1.52025E+12,This deserves an Oscar and not shape of you.,0,FALSE,0
1.52025E+12,This movie was like watching a loud plane fly over you for 3 hours...there was no climax or anything...disappointing,0,FALSE,0
1.52025E+12,"Get fucked Nolan, no oscars for you.",0,FALSE,0
1.52025E+12,HARRYYYYYYÌ¡üèÏåÌ¡üèÏåÌ¡üèÏå like if you want to see it for harry,0,FALSE,0
1.52025E+12,Christopher Nolan should've won oscar..but its ok..,8,FALSE,0
1.52025E+12,"I saw operation Dunkirk thinking it was this, but it was a rip-off instead",0,FALSE,0
1.52025E+12,THIS MOVIE MAKES ME WANNA THROW UP SO BAD,0,FALSE,0
1.52025E+12,Best Film Editing - Oscar,0,FALSE,0
1.52025E+12,"Such a shame that this film lost to a film like ""The Shape of Water"".",1,FALSE,0
1.52025E+12,You know the Oscars are garbage when the shape of water wins over a masterpiece like this.,0,FALSE,0
1.52025E+12,DUNKIRK movie [ nerdy.bid/HS32F ],2,FALSE,0
1.52025E+12,Oh yeah....Got oscarÌ¡ü‰Û÷ÕÌ¡ü‰Û÷Õ,1,FALSE,0
1.52025E+12,wow nice trailer,0,FALSE,0
1.52025E+12,LAME,0,FALSE,0
1.52025E+12,When u have no idea u make a movie about war;)such a banal movie proposed for oscar?!think that oscars r banal too...,0,FALSE,0
1.52016E+12,This is the best ww2 movie ever,0,FALSE,0
1.52016E+12,This movie is proof you don't need gore to be emotionally scarred by a film. A masterpiece.,0,FALSE,0
1.52016E+12,Nolan is a legend.,2,FALSE,0
1.52008E+12,"I am watching this movie and I learned something: war is bad and frustrating. But I never knew it could be so fucking boring. I hope something exciting happens, something more than people drowning. Wow, people in the water just caught fire. Gasoline in the water 'n' all. Something actually happened. Now back to closeups of men looking worried and pilots playing with their glass canopies. That's a lot of actors to have to hire, cloth in uniforms, so they can stand around looking all dirty or oily. Oh What a war what a war. Holy shit, somebody showed up at a newspaper's offices with a photograph! That was interesting. Hey I thought that looked like Bane (now if mad max were in this movie that might have been worth the price of admission. Hell, there isn't even an insane asylum full of loonies to convince into following one to safety). The Thin Red Line had poetry and it was much more fucking interesting.",0,FALSE,0
1.51999E+12,"I dont know why peeople go crazy about this movie?! No real action,no particular tention, just a lot of people waiting on a sand beach,for me this feels like it is unfinished. But I guess it is forced by some one,just like that movie Black Panther..",0,TRUE,1
1.5199E+12,worst god damn movie ive ever saw,0,FALSE,0
1.5199E+12,I really hope this wins the Oscars. It deserves to.,0,FALSE,0
1.51982E+12,stupid movie i didnt like it and i donÌ¢‰âÂ‰ã¢t understand the high ratings,0,FALSE,0
1.51982E+12,"Awesome trailer, movie is a waste of time.",0,FALSE,0
1.51973E+12,"Boby really carved out a name in the business, gotta love it",0,FALSE,0
1.51973E+12,"Am I the only one who found the movie below par? Maybe was expecting too much after Saving Pvt Ryan, Enemy at the gates and Fury",0,FALSE,0
1.51973E+12,"I watched this on the phone, I kept turning up the volume to hear stuff and out of nowhere a plane comes up and scares the shit out of me",0,FALSE,0
1.51973E+12,"does hardy even have a consistent role in the movie? cause harry isnt enough for me to watch it. the movie twists what actually happened in real life (of course), it seems its just the cinematography and surround (if youre fortunate for that) sound is all it can show for it.",0,FALSE,0
1.51973E+12,"i skipped backwards and yep that was him, our tom hardy",0,FALSE,0
1.51973E+12,Is the song used in the trailer in the filmÌ¢‰âÂ‰ã¢s album?,0,FALSE,0
1.51973E+12,Harry's still gorgeous tho,0,FALSE,0
1.51973E+12,Saw this movie about 6 7 months still come back to watch the trailer for 10000 time idk this movie is a fucking masterpiece it will be a shame if some other movie wins the intensity the direction the effects are fucking top notch and in imax it felt like you are sitting on the beach of dunkirk yourself,1,FALSE,0
1.51973E+12,Where's Red Daniels? Ì¡üèÏ‰Û_,0,FALSE,0
1.51973E+12,Boring AF,0,TRUE,3
1.51973E+12,God. This movie is just so boring,0,TRUE,1
1.51973E+12,https://www.youtube.com/watch?v=UmATHQpYVvA&t=19s,0,FALSE,0
1.51973E+12,this is by far the best war movie ive ever seen beter then saving privet ryan,0,FALSE,0
1.51973E+12,1:43 Ì¡üèÏåÌ¡üèÏå,0,FALSE,0
1.51973E+12,"Being liked by all doesnÌ¢‰âÂ‰ã¢t mean itÌ¢‰âÂ‰ã¢s good.I donÌ¢‰âÂ‰ã¢t think everyone likes this movie but I donÌ¢‰âÂ‰ã¢t hate it,i just think that the directors and producers could have done it better,the screen play leaves to be desired,the cinematography is good but still it doesnÌ¢‰âÂ‰ã¢t deserve an oscar for my opinion.",1,TRUE,1
1.51973E+12,DID I JUST SEE HARRY FRIGGIN STYLES??>!,0,FALSE,0
1.51973E+12,"You can practically see it from here. What? Me:oscar",0,FALSE,0
1.51973E+12,i came here cuz of thomas shelby,0,FALSE,0
1.51973E+12,watch the full movie here https://www.youtube.com/watch?v=ZEuDxt4FlHo,0,FALSE,0
1.51973E+12,"The 9,000 people that disliked this video are assholes, or neo Nazis.",0,TRUE,1
1.51913E+12,"I would like to know about the army from Germany, What happened to him?! Ì¡üèÏå¢Ì¡üèÏå¢",0,FALSE,0
1.51913E+12,Rubish movie!,0,TRUE,1
1.51913E+12,I feel sorry for Gibson,0,FALSE,0
1.51913E+12,It is awwwweeeeessssoooommmmeeeeÌ¡üèÏåÌ¡üèÏåÌ¡üèÏåÌ¡üèÏåÌ¡üèÏå,1,FALSE,0
1.51913E+12,"A complete Bullshit story that fits in well with the nonsense people are force fed in education, Hitler allowed the British to escape in the hope of a ""another"" peace deal plea between the two countries - no chance of that with the drunken lunatic Zionist puppet Churchill",0,FALSE,0
1.51913E+12,origins of the peaky blinders ? xD,0,FALSE,0
1.51913E+12,fkn shitty boring ass movie wasted time,0,FALSE,0
1.51913E+12,one of those awkward moments you dont wanna go to Belgium,1,FALSE,0
1.51913E+12,It was a little boring to be honest-very well shot but underwhelming,0,FALSE,0
1.51913E+12,It's sad only stupid ignorant people that know nothing about history would think this movie was good it was so inaccurate truly sad. I'M SO TIRED OF FILTHY HOLLYWOOD LYING TO OUR YOUNG PEOPLE,0,TRUE,1
1.51913E+12,"Hollywood is nothing but a gang of criminals it's such a damn shame how they twist history this movie won all kinds of awards and it's the most inaccurate to the point of actual Criminal !!!!there's nothing worse than the filthy scum pedophiles of Hollywood so now everybody watches this stupid movie from Hollywood they think this is what Dunkirk was like the movie was a complete absolute lie it was much much much more intense. There was hundreds of stuka attacks!!! 300,000 men. They fought a bloody bloody rear action. the movie showed none of this !!!my best friend's father fought for his life off of Dunkirk Beach and he couldn't believe it!!!! 98 years old and he walked out of the theater this poor old man with such disgrace from watching just a little bit of this movie it made him cry. FILTHY SCUM HOLLYWOOD SHOULD BE ASHAMED OF THEMSELVES.",0,TRUE,1
